ID,Name,STATUS,SKILL_ID,SKILL_LV,PERCENT,CASTING_TIME,COOLDOWN_TIME,DISPEL,IF,IfCondition
1115,EDDGA,RUSH_ST,SM_ENDURE,7,100,0,30000,0,IF_RANGEATTACKED,0
1115,EDDGA,RUSH_ST,MG_FIREBALL,10,900,0,2000,NO_DISPEL,IF_RANGEATTACKED,0
1115,EDDGA,BERSERK_ST,MG_FIREBALL,10,900,0,2000,NO_DISPEL,IF_RANGEATTACKED,0
1115,EDDGA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1115,EDDGA,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1115,EDDGA,IDLE_ST,MG_FIREBALL,10,800,1500,2000,NO_DISPEL,IF_RUDEATTACK,0
1115,EDDGA,RMOVE_ST,MG_FIREBALL,10,800,1500,2000,NO_DISPEL,IF_RUDEATTACK,0
1115,EDDGA,RUSH_ST,SM_ENDURE,7,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1115,EDDGA,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1115,EDDGA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1116,EGGYRA,BERSERK_ST,NPC_TELEKINESISATTACK,5,100,0,15000,0,0,0
1117,EVIL_DRUID,RUSH_ST,WZ_HEAVENDRIVE,4,100,4000,10000,NO_DISPEL,0,0
1117,EVIL_DRUID,BERSERK_ST,WZ_HEAVENDRIVE,4,100,4000,10000,NO_DISPEL,0,0
1117,EVIL_DRUID,BERSERK_ST,NPC_CURSEATTACK,5,50,0,10000,NO_DISPEL,0,0
1117,EVIL_DRUID,BERSERK_ST,NPC_PETRIFYATTACK,5,50,0,10000,NO_DISPEL,0,0
1117,EVIL_DRUID,RUSH_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1117,EVIL_DRUID,BERSERK_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1117,EVIL_DRUID,RUSH_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1117,EVIL_DRUID,BERSERK_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1117,EVIL_DRUID,RUSH_ST,WZ_HEAVENDRIVE,4,300,4000,10000,NO_DISPEL,IF_RANGEATTACKED,0
1118,FLORA,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1118,FLORA,BERSERK_ST,NPC_BLOODDRAIN,1,100,0,0,0,IF_HP,70
1119,FRILLDORA,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1119,FRILLDORA,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1119,FRILLDORA,BERSERK_ST,AS_CLOAKING,1,100,1500,10000,0,0,0
1119,FRILLDORA,RUSH_ST,AS_CLOAKING,1,100,1500,10000,0,0,0
1119,FRILLDORA,BERSERK_ST,NPC_COMBOATTACK,2,100,0,10000,NO_DISPEL,0,0
1119,FRILLDORA,RUSH_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,IF_HP,80
1119,FRILLDORA,BERSERK_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,IF_HP,80
1119,FRILLDORA,BERSERK_ST,NPC_COMBOATTACK,2,300,0,10000,NO_DISPEL,IF_HP,30
1120,GHOSTRING,BERSERK_ST,NPC_TELEKINESISATTACK,5,100,0,15000,0,0,0
1120,GHOSTRING,RMOVE_ST,NPC_EMOTION,1,100,0,10000,0,0,0
1120,GHOSTRING,RUSH_ST,MG_SOULSTRIKE,10,1000,1000,5000,NO_DISPEL,0,0
1120,GHOSTRING,BERSERK_ST,MG_SOULSTRIKE,10,1000,1000,5000,NO_DISPEL,0,0
1120,GHOSTRING,IDLE_ST,AL_TELEPORT,1,50,0,5000,0,0,0
1120,GHOSTRING,BERSERK_ST,AS_CLOAKING,1,120,1500,5000,NO_DISPEL,0,0
1120,GHOSTRING,RUSH_ST,AS_CLOAKING,1,120,1500,5000,NO_DISPEL,0,0
1120,GHOSTRING,RUSH_ST,AL_DECAGI,1,50,3000,120000,0,0,0
1120,GHOSTRING,RUSH_ST,AL_TELEPORT,1,200,1000,5000,0,IF_HP,30
1120,GHOSTRING,BERSERK_ST,AL_TELEPORT,1,200,1000,5000,0,IF_HP,30
1120,GHOSTRING,RUSH_ST,AS_CLOAKING,1,500,1500,5000,NO_DISPEL,IF_MAGICLOCKED,0
1120,GHOSTRING,BERSERK_ST,AS_CLOAKING,1,500,1500,5000,NO_DISPEL,IF_MAGICLOCKED,0
1120,GHOSTRING,RUSH_ST,MG_SOULSTRIKE,10,1000,1000,5000,NO_DISPEL,IF_RANGEATTACKED,0
1120,GHOSTRING,IDLE_ST,MG_SOULSTRIKE,10,1000,1000,5000,NO_DISPEL,IF_RUDEATTACK,0
1120,GHOSTRING,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,300000,NO_DISPEL,IF_SLAVENUM,2
1120,GHOSTRING,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,300000,NO_DISPEL,IF_SLAVENUM,2
1121,GIEARTH,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1121,GIEARTH,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1121,GIEARTH,BERSERK_ST,TF_SPRINKLESAND,1,100,0,10000,0,0,0
1121,GIEARTH,IDLE_ST,HT_SANDMAN,5,50,1500,30000,0,0,0
1121,GIEARTH,BERSERK_ST,TF_SPRINKLESAND,1,300,0,10000,0,IF_HP,30
1122,GOBLIN_1,BERSERK_ST,NPC_WINDATTACK,1,100,0,15000,0,0,0
1122,GOBLIN_1,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1123,GOBLIN_2,BERSERK_ST,NPC_FIREATTACK,1,100,0,15000,0,0,0
1123,GOBLIN_2,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1124,GOBLIN_3,BERSERK_ST,NPC_POISONATTACK,1,100,0,15000,0,0,0
1124,GOBLIN_3,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1125,GOBLIN_4,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1125,GOBLIN_4,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1126,GOBLIN_5,BERSERK_ST,NPC_WATERATTACK,1,100,0,15000,0,0,0
1126,GOBLIN_5,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1127,HODE,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,7500,0,0,0
1127,HODE,RUSH_ST,AL_HEAL,3,1000,0,5000,0,IF_HIDING,0
1127,HODE,IDLE_ST,AL_HEAL,3,1000,0,5000,0,IF_HIDING,0
1127,HODE,BERSERK_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1127,HODE,RUSH_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1128,HORN,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1128,HORN,BERSERK_ST,NPC_PIERCINGATT,1,100,0,10000,NO_DISPEL,0,0
1129,HORONG,BERSERK_ST,NPC_FIREATTACK,2,200,0,7500,0,0,0
1129,HORONG,RUSH_ST,MG_SIGHT,1,100,0,20000,0,0,0
1129,HORONG,BERSERK_ST,NPC_COMBOATTACK,4,100,1500,10000,NO_DISPEL,0,0
1129,HORONG,RUSH_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1129,HORONG,BERSERK_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1129,HORONG,BERSERK_ST,NPC_COMBOATTACK,4,300,1500,10000,NO_DISPEL,IF_HP,30
1129,HORONG,IDLE_ST,MG_SIGHT,1,1000,0,20000,0,IF_SKILLUSE,AS_GRIMTOOTH
1129,HORONG,RUSH_ST,MG_SIGHT,1,1000,0,20000,0,IF_SKILLUSE,AS_GRIMTOOTH
1129,HORONG,BERSERK_ST,MG_SIGHT,1,1000,0,20000,0,IF_SKILLUSE,AS_GRIMTOOTH
1130,JAKK,BERSERK_ST,NPC_FIREATTACK,2,200,0,7500,0,0,0
1130,JAKK,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1130,JAKK,RUSH_ST,MG_FIREBOLT,4,100,4000,10000,0,0,0
1130,JAKK,BERSERK_ST,MG_FIREBOLT,4,100,4000,10000,0,0,0
1130,JAKK,RUSH_ST,NPC_CHANGEWIND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1130,JAKK,BERSERK_ST,NPC_CHANGEWIND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1130,JAKK,BERSERK_ST,MG_FIREBOLT,4,300,4000,10000,0,IF_HP,30
1131,JOKER,RUSH_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,0,0
1131,JOKER,BERSERK_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,0,0
1131,JOKER,BERSERK_ST,NPC_WINDATTACK,3,200,0,7500,0,0,0
1131,JOKER,RUSH_ST,MG_SOULSTRIKE,10,50,1000,5000,0,0,0
1131,JOKER,BERSERK_ST,MG_SOULSTRIKE,10,50,1000,5000,0,0,0
1131,JOKER,RUSH_ST,MG_FROSTDIVER,6,50,4000,10000,0,0,0
1131,JOKER,BERSERK_ST,MG_FROSTDIVER,6,50,4000,10000,0,0,0
1131,JOKER,RUSH_ST,WZ_HEAVENDRIVE,4,50,2500,10000,NO_DISPEL,0,0
1131,JOKER,BERSERK_ST,WZ_HEAVENDRIVE,4,50,4000,10000,NO_DISPEL,0,0
1131,JOKER,RUSH_ST,WZ_QUAGMIRE,5,50,0,10000,0,0,0
1131,JOKER,BERSERK_ST,WZ_QUAGMIRE,5,50,0,10000,0,0,0
1131,JOKER,RUSH_ST,MG_FIREBALL,7,50,4000,10000,0,0,0
1131,JOKER,BERSERK_ST,MG_FIREBALL,7,50,4000,10000,0,0,0
1131,JOKER,BERSERK_ST,WZ_JUPITEL,5,50,4000,10000,0,0,0
1131,JOKER,RUSH_ST,WZ_JUPITEL,5,50,4000,10000,0,0,0
1131,JOKER,RUSH_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1131,JOKER,BERSERK_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1131,JOKER,RUSH_ST,WZ_JUPITEL,5,50,4000,10000,0,IF_RANGEATTACKED,0
1132,KHALITZBURG,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1132,KHALITZBURG,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1132,KHALITZBURG,RUSH_ST,AS_GRIMTOOTH,5,300,0,0,NO_DISPEL,0,0
1132,KHALITZBURG,RUSH_ST,AL_DECAGI,1,50,3000,120000,0,0,0
1132,KHALITZBURG,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1133,KOBOLD_1,BERSERK_ST,NPC_WINDATTACK,2,200,0,7500,0,0,0
1134,KOBOLD_2,BERSERK_ST,NPC_POISONATTACK,2,200,0,7500,0,0,0
1135,KOBOLD_3,BERSERK_ST,NPC_FIREATTACK,2,200,0,7500,0,0,0
1138,MAGNOLIA,BERSERK_ST,NPC_WATERATTACK,1,100,0,15000,0,0,0
1138,MAGNOLIA,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1138,MAGNOLIA,IDLE_ST,HT_FLASHER,5,50,1500,30000,0,0,0
1139,MANTIS,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1139,MANTIS,BERSERK_ST,NPC_COMBOATTACK,1,100,0,10000,NO_DISPEL,0,0
1140,MARDUK,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1140,MARDUK,RUSH_ST,MG_FIREBOLT,5,100,4000,10000,0,0,0
1140,MARDUK,BERSERK_ST,MG_FIREBOLT,5,100,4000,10000,0,0,0
1140,MARDUK,BERSERK_ST,MG_FIREWALL,3,100,3000,10000,0,0,0
1140,MARDUK,RUSH_ST,MG_FIREWALL,3,100,3000,10000,0,0,0
1140,MARDUK,BERSERK_ST,NPC_MAGICALATTACK,1,100,0,10000,NO_DISPEL,0,0
1140,MARDUK,RUSH_ST,MG_FIREBOLT,5,300,4000,10000,0,IF_RANGEATTACKED,0
1140,MARDUK,RUSH_ST,MG_FIREBOLT,5,300,4000,10000,0,IF_RANGEATTACKED,0
1141,MARINA,BERSERK_ST,NPC_WATERATTACK,1,200,0,7500,0,0,0
1141,MARINA,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1141,MARINA,BERSERK_ST,NPC_CRITICALSLASH,3,100,0,10000,NO_DISPEL,0,0
1141,MARINA,BERSERK_ST,NPC_CRITICALSLASH,3,300,0,10000,NO_DISPEL,IF_HP,30
1142,MARINE_SPHERE,BERSERK_ST,NPC_WATERATTACK,1,100,0,15000,0,0,0
1142,MARINE_SPHERE,IDLE_ST,NPC_SELFDESTRUCTION,1,160,3000,0,NO_DISPEL,IF_HP,90
1142,MARINE_SPHERE,IDLE_ST,NPC_SELFDESTRUCTION,1,1000,3000,0,NO_DISPEL,IF_SKILLUSE,NPC_SELFDESTRUCTION
1143,MARIONETTE,BERSERK_ST,NPC_TELEKINESISATTACK,5,200,0,7500,0,0,0
1143,MARIONETTE,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1143,MARIONETTE,BERSERK_ST,MG_FIREWALL,4,100,3000,10000,0,0,0
1143,MARIONETTE,RUSH_ST,MG_FIREWALL,4,100,3000,10000,0,0,0
1143,MARIONETTE,IDLE_ST,HT_FREEZINGTRAP,5,50,1500,30000,0,0,0
1143,MARIONETTE,BERSERK_ST,MG_FIREWALL,4,300,3000,10000,0,IF_HP,30
1143,MARIONETTE,RUSH_ST,MG_FIREWALL,4,300,3000,10000,0,IF_HP,30
1144,MARSE,BERSERK_ST,NPC_WATERATTACK,2,200,0,7500,0,0,0
1144,MARSE,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1145,MARTIN,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,7500,0,0,0
1145,MARTIN,BERSERK_ST,TF_SPRINKLESAND,1,100,0,10000,0,0,0
1145,MARTIN,RUSH_ST,AL_HEAL,2,1000,0,5000,0,IF_HIDING,0
1145,MARTIN,IDLE_ST,AL_HEAL,2,1000,0,5000,0,IF_HIDING,0
1145,MARTIN,BERSERK_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1145,MARTIN,RUSH_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1145,MARTIN,BERSERK_ST,TF_SPRINKLESAND,1,300,0,10000,0,IF_HP,30
1146,MATYR,BERSERK_ST,NPC_DARKNESSATTACK,2,100,0,15000,0,0,0
1146,MATYR,BERSERK_ST,AS_SONICBLOW,1,100,1500,10000,NO_DISPEL,0,0
1146,MATYR,RUSH_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1146,MATYR,BERSERK_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1146,MATYR,BERSERK_ST,AS_SONICBLOW,1,300,1500,10000,NO_DISPEL,IF_HP,30
1147,MAYA,BERSERK_ST,KN_PIERCE,8,100,0,3000,0,0,0
1147,MAYA,BERSERK_ST,BS_MAXIMIZE,1,100,0,20000,0,0,0
1147,MAYA,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1147,MAYA,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1147,MAYA,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,0,0,0
1147,MAYA,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1147,MAYA,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1147,MAYA,IDLE_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1147,MAYA,BERSERK_ST,KN_BRANDISHSPEAR,5,1000,0,3000,0,IF_ENEMYCOUNT,2
1147,MAYA,RUSH_ST,WZ_HEAVENDRIVE,5,300,1000,0,NO_DISPEL,IF_ENEMYCOUNT,2
1147,MAYA,BERSERK_ST,WZ_HEAVENDRIVE,5,500,1000,3000,NO_DISPEL,IF_ENEMYCOUNT,2
1147,MAYA,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1147,MAYA,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1147,MAYA,BERSERK_ST,MG_SAFETYWALL,10,1000,0,5000,0,IF_HP,30
1147,MAYA,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1147,MAYA,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1147,MAYA,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1147,MAYA,RUSH_ST,WZ_HEAVENDRIVE,5,300,1000,0,NO_DISPEL,IF_RANGEATTACKED,0
1147,MAYA,BERSERK_ST,WZ_HEAVENDRIVE,5,500,1000,3000,NO_DISPEL,IF_RANGEATTACKED,0
1147,MAYA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1147,MAYA,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1147,MAYA,IDLE_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1147,MAYA,RMOVE_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1147,MAYA,RUSH_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1147,MAYA,BERSERK_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1147,MAYA,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1147,MAYA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1148,MEDUSA,BERSERK_ST,AS_GRIMTOOTH,5,200,0,0,NO_DISPEL,0,0
1148,MEDUSA,RUSH_ST,AS_GRIMTOOTH,5,200,0,0,NO_DISPEL,0,0
1148,MEDUSA,BERSERK_ST,NPC_CURSEATTACK,5,250,0,0,NO_DISPEL,0,0
1148,MEDUSA,BERSERK_ST,NPC_ENERGYDRAIN,10,1000,2000,10000,0,IF_HP,70
1148,MEDUSA,BERSERK_ST,MG_FROSTDIVER,10,300,1000,10000,NO_DISPEL,IF_HP,30
1149,MINOROUS,BERSERK_ST,NPC_FIREATTACK,3,200,0,7500,0,0,0
1149,MINOROUS,BERSERK_ST,BS_HAMMERFALL,3,250,3000,10000,NO_DISPEL,0,0
1149,MINOROUS,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1149,MINOROUS,BERSERK_ST,WZ_HEAVENDRIVE,3,100,4000,10000,NO_DISPEL,0,0
1149,MINOROUS,RUSH_ST,WZ_HEAVENDRIVE,3,100,4000,10000,NO_DISPEL,0,0
1149,MINOROUS,RUSH_ST,WZ_HEAVENDRIVE,3,300,4000,10000,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,RUSH_ST,WZ_EARTHSPIKE,5,200,800,0,NO_DISPEL,0,0
1150,MOONLIGHT,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,0,0
1150,MOONLIGHT,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,0,0
1150,MOONLIGHT,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,0,0
1150,MOONLIGHT,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,0,0
1150,MOONLIGHT,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,0,0
1150,MOONLIGHT,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,0,0
1150,MOONLIGHT,BERSERK_ST,MG_LIGHTNINGBOLT,5,250,800,3000,NO_DISPEL,0,0
1150,MOONLIGHT,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1150,MOONLIGHT,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1150,MOONLIGHT,BERSERK_ST,NPC_RANDOMATTACK,5,200,0,5000,0,0,0
1150,MOONLIGHT,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1150,MOONLIGHT,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1150,MOONLIGHT,IDLE_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1150,MOONLIGHT,BERSERK_ST,MC_MAMMONITE,7,100,0,10000,0,IF_ENEMYCOUNT,2
1150,MOONLIGHT,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1150,MOONLIGHT,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1150,MOONLIGHT,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1150,MOONLIGHT,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1150,MOONLIGHT,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1150,MOONLIGHT,RUSH_ST,WZ_EARTHSPIKE,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,BERSERK_ST,MG_LIGHTNINGBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1150,MOONLIGHT,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1150,MOONLIGHT,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1150,MOONLIGHT,IDLE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1150,MOONLIGHT,RMOVE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1150,MOONLIGHT,RUSH_ST,SM_ENDURE,7,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1150,MOONLIGHT,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1150,MOONLIGHT,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1151,MYST,BERSERK_ST,NPC_POISONATTACK,2,100,0,15000,0,0,0
1151,MYST,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1151,MYST,BERSERK_ST,TF_POISON,4,100,1500,10000,NO_DISPEL,0,0
1151,MYST,BERSERK_ST,NPC_MENTALBREAKER,2,100,0,10000,NO_DISPEL,0,0
1151,MYST,RUSH_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1151,MYST,BERSERK_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1151,MYST,BERSERK_ST,NPC_BLOODDRAIN,1,300,0,10000,0,IF_HP,70
1151,MYST,BERSERK_ST,TF_POISON,4,300,1500,10000,NO_DISPEL,IF_HP,30
1152,ORC_SKELETON,BERSERK_ST,NPC_CRITICALSLASH,3,100,0,10000,NO_DISPEL,0,0
1152,ORC_SKELETON,BERSERK_ST,NPC_CRITICALSLASH,3,300,0,10000,NO_DISPEL,IF_HP,30
1153,ORC_ZOMBIE,BERSERK_ST,NPC_CRITICALSLASH,3,100,0,10000,NO_DISPEL,0,0
1153,ORC_ZOMBIE,BERSERK_ST,NPC_CRITICALSLASH,3,300,0,10000,NO_DISPEL,IF_HP,30
1154,PASANA,BERSERK_ST,BS_ADRENALINE,5,120,1500,30000,0,0,0
1154,PASANA,BERSERK_ST,AS_SONICBLOW,5,250,1500,0,NO_DISPEL,0,0
1154,PASANA,BERSERK_ST,NPC_CRITICALSLASH,5,250,0,0,NO_DISPEL,0,0
1155,PETIT,BERSERK_ST,NPC_GROUNDATTACK,2,100,0,15000,0,0,0
1155,PETIT,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1155,PETIT,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1155,PETIT,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,0,0
1155,PETIT,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,IF_MAGICLOCKED,0
1156,PETIT_,BERSERK_ST,NPC_WINDATTACK,2,100,0,15000,0,0,0
1156,PETIT_,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1156,PETIT_,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,0,0
1156,PETIT_,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,IF_MAGICLOCKED,0
1157,PHARAOH,RUSH_ST,WZ_EARTHSPIKE,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_JUPITEL,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_RANDOMATTACK,5,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_VERMILION,10,500,1500,4000,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,WZ_EARTHSPIKE,5,200,800,0,NO_DISPEL,0,0
