ID,Name,JName,Type,Price,Sell,Weight,ATK,MATK,DEF,MDEF,Range,Slot,STR,AGI,VIT,INT,DEX,LUK,HIT,FLEE,Cri,Avo,Cast,Job,Gender,Loc,wLV,eLV,View,Ele,Eff,HP1,HP2,SP1,SP2,vsRace,RFixPer,vsEle,EFixPer,vsStat,SFixPer,SkillID,SkillLv
1011,Emveretarcon,"Emveretarcon",3,1000,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Lizard_Scruff,"Lizard Scruff",3,250,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Colorful_Shell,"Colorful Shell",3,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Jaws_of_Ant,"Jaws of Ant",3,232,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Thin_N'_Long_Tongue,"Thin N' Long Tongue",3,528,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Rat_Tail,"Rat Tail",3,52,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Moustache_Of_Mole,"Moustache Of Mole",3,106,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Nail_of_Mole,"Nail of Mole",3,210,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Wooden_Block,"Wooden Block",3,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,Long_Hair,"Long Hair",3,292,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Dokkaebi_Horn,"Dokkaebi Horn",3,292,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Fox_Tail,"Fox Tail",3,650,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Fish_Tail,"Fish Tail",3,196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Chinese_Ink,"Chinese Ink",3,264,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,Spiderweb,"Spiderweb",3,184,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Acorn,"Acorn",3,98,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Porcupine_Spike,"Porcupine Spike",3,158,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Wild_Boar's_Mane,"Wild Boar's Mane",3,196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Tiger's_Skin,"Tiger's Skin",3,548,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Tiger_Footskin,"Tiger Footskin",3,1500,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Limb_Of_Mantis,"Limb Of Mantis",3,196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Blossom_Of_Maneater,"Blossom Of Maneater",3,196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Root_Of_Maneater,"Root Of Maneater",3,208,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Cobold_Hair,"Cobold Hair",3,342,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Dragon_Canine,"Dragon Canine",3,484,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Dragon_Scale,"Dragon Scale",3,500,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Dragon_Train,"Dragon Train",3,1200,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,Petite_DiablOfs_Horn,"Petite DiablOfs Horn",3,528,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Petite_DiablOfs_Wing,"Petite DiablOfs Wing",3,2000,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Elder_Pixie's_Beard,"Elder Pixie's Beard",3,232,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Lantern,"Lantern",3,250,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,Short_Leg,"Short Leg",3,430,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Nail_of_Orc,"Nail of Orc",3,168,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Tooth_of_,"Tooth of Unknown",3,264,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Sacred_Masque,"Sacred Masque",3,412,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Tweezer,"Tweezer",3,614,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Head_of_Medusa,"Head of Medusa",3,548,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,Slender_Snake,"Slender Snake",3,800,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,Skirt_of_Virgin,"Skirt of Virgin",3,1700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,Tendon,"Tendon",3,220,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Detonator,"Detonator",3,450,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Single_Cell,"Single Cell",3,46,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,Tooth_of_Ancient_Fish,"Tooth of Ancient Fish",3,548,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,Lip_of_Ancient_Fish,"Lip of Ancient Fish",3,1000,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,Earthworm_Peeling,"Earthworm Peeling",3,196,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,Grit,"Grit",3,306,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,Moth_Dust,"Moth Dust",3,138,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,Wing_Of_Moth,"Wing Of Moth",3,200,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,Transparent_Cloth,"Transparent Cloth",3,306,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,Golden_Hair,"Golden Hair",3,430,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,Starsand_Of_Witch,"Starsand Of Witch",3,484,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,Pumpkin_Head,"Pumpkin Head",3,374,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,Sharpened_Cuspid,"Sharpened Cuspid",3,680,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,Reins,"Reins",3,802,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Trap,"Trap",3,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,Tree_Of_Archer_1,"Tree Of Archer 1",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Tree_Of_Archer_2,"Tree Of Archer 2",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,Tree_Of_Archer_3,"Tree Of Archer 3",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Mushroom_Of_Thief_1,"Orange Net Mushroom",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,Mushroom_Of_Thief_2,"Orange Gooey Mushroom",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,Mage_Test_1,"Mage Test 1",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Delivery_Message,"Delivery Message",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,Merchant_Voucher_1,"Merchant Voucher 1",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Merchant_Voucher_2,"Merchant Voucher 2",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,Merchant_Voucher_3,"Merchant Voucher 3",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,Merchant_Voucher_4,"Merchant Voucher 4",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,Merchant_Voucher_5,"Merchant Voucher 5",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Merchant_Voucher_6,"Merchant Voucher 6",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,Merchant_Voucher_7,"Merchant Voucher 7",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Merchant_Voucher_8,"Merchant Voucher 8",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Merchant_Box_1,"Merchant Box 1",3,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Merchant_Box_2,"Merchant Box 2",3,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Merchant_Box_3,"Merchant Box 3",3,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,Kapra's_Pass,"Kapra's Pass",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,Mage_Test_2,"Mage Test 2",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Mage_Test_3,"Mage Test 3",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Mage_Test_4,"Mage Test 4",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Morocc_Potion,"Morocc Potion",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Payon_Potion,"Payon Potion",3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,Mage_Test_Etc,Mage_Test_Etc,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Merchant_Box_Etc,Merchant_Box_Etc,3,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Empty_Cylinder,Empty_Cylinder,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,Empty_Potion,Empty_Potion,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,Short_Daenggie,Short_Daenggie,3,278,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Needle_of_Alarm,Needle_of_Alarm,3,796,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Round_Shell,Round_Shell,3,954,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Worn_Out_Page,Worn_Out_Page,3,820,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,Manacles,Manacles,3,658,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Worn_Out_Prison_Uniform,Worn_Out_Prison_Uniform,3,466,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,Sword,"Sword",4,100,0,500,25,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,Sword_,"Sword",4,100,0,500,25,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Sword__,"Sword",4,100,0,500,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,Falchion,"Falchion",4,1500,0,600,39,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Falchion_,"Falchion",4,1500,0,600,39,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,Falchion__,"Falchion",4,1500,0,600,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,Blade,"Blade",4,2900,0,700,53,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,Blade_,"Blade",4,2900,0,700,53,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,Blade__,"Blade",4,2900,0,700,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,Lapier,"Lapier",4,10000,0,500,70,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Lapier_,"Lapier",4,10000,0,500,70,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,Lapier__,"Lapier",4,10000,0,500,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,Scimiter,"Scimiter",4,17000,0,700,85,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Scimiter_,"Scimiter",4,17000,0,700,85,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Scimiter__,"Scimiter",4,17000,0,700,85,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Katana,"Katana",4,2000,0,1000,60,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,Katana_,"Katana",4,2000,0,1000,60,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,130,2,34,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Katana__,"Katana",4,2000,0,1000,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Tsurugi,"Tsurugi",4,51000,0,1200,130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,Tsurugi_,"Tsurugi",4,51000,0,1200,130,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,Tsurugi__,"Tsurugi",4,51000,0,1200,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,Ring_pommel_Saber,"Ring Pommel Saber",4,24000,0,900,100,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Haedonggum,"Haedonggum",4,50000,0,900,120,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,Orcish_sword,"Orcish sword",4,20,0,800,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Ring_pommel_Saber_,"Ring Pommel Saber",4,24000,0,900,100,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Saber,"Saber",4,49000,0,1000,115,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,Saber_,"Saber",4,49000,0,1000,115,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,Haedonggum_,"Haedonggum",4,50000,0,900,120,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,6371,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,Flamberge,"Flamberge",4,60000,0,1500,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16512,2,2,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Nagan,"Nagan",4,20,0,500,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,48,5
1131,Ice_Falchion,"Ice Falchion",4,20,0,600,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,1,0,0,0,0,0,0,0,0,0,0,0,14,1
1132,Edge,"Edge",4,20,0,700,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,Firebrand,"Firebrand",4,20,0,500,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,3,0,0,0,0,0,0,0,0,0,0,0,19,1
1134,Caesar's_Sword,"Caesar's Sword",4,20,0,700,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Cutlas,"Cutlas",4,20,0,900,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1136,Solar_Sword,"Solar Sword",4,20,0,1200,70,0,0,0,1,0,0,0,0,0,0,0,-30,0,0,0,0,6371,2,2,4,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Excalibur,"Excalibur",4,20,0,1200,150,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,6371,2,2,4,40,2,6,0,0,0,0,0,0,0,7,20,0,0,0,0
1138,Mysteltainn,"Mysteltainn",4,20,0,1000,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,7,0,0,0,0,0,0,0,6,20,0,0,0,0
1139,Talefing,"Talefing",4,20,0,1000,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,Byeollungum,"Byeollungum",4,20,0,900,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,Immaterial_Sword,"Immaterial Sword",4,20,0,900,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,40,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,Crystal_Sword,"Crystal Sword",4,20,0,2200,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,Gaea_Sword,"Gaea Sword",4,20,0,2500,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Sashimi,"Sashimi",4,20,0,1400,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,3,48,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
